Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Region,Department,Product_Line,Customer_Segment,Payment_Method,Discount
TXN1872,27-06-2022,38069,4178,33891,Marketing,North America,Marketing,Healthcare,SMB,PayPal,1%
TXN1873,21-06-2022,36962,8732,28230,Sales,Africa,Finance,Healthcare,B2C,Credit Card,23%
TXN1874,08-02-2023,47053,21554,25499,Operations,South America,Finance,Healthcare,B2B,Credit Card,19%
TXN1875,11-02-2022,43047,28106,14941,R&D,North America,HR,Healthcare,SMB,Credit Card,9%
TXN1876,29-04-2022,12517,4270,8247,Marketing,South America,IT,Healthcare,B2B,Cash,15%
TXN1877,30-07-2023,29383,27937,1446,Sales,Africa,Sales,Furniture,B2B,Cash,27%
TXN1878,18-02-2023,38926,12488,26438,Sales,North America,Finance,Furniture,SMB,Credit Card,13%
TXN1879,01-05-2022,37954,27494,10460,R&D,Asia-Pacific,IT,Healthcare,SMB,Credit Card,10%
TXN1880,27-11-2022,35962,22847,13115,R&D,Africa,IT,Healthcare,Enterprise,Cash,28%
TXN1881,14-12-2022,39947,11631,28316,Operations,Europe,Marketing,Software,B2B,Cash,20%
TXN1882,20-08-2023,40678,19452,21226,Operations,South America,Marketing,Healthcare,B2C,Cash,27%
TXN1883,10-05-2023,24983,27971,-2988,R&D,South America,Sales,Healthcare,SMB,Bank Transfer,25%
TXN1884,21-07-2022,26672,17010,9662,R&D,Africa,Sales,Clothing,B2B,PayPal,22%
TXN1885,16-09-2022,9829,27979,-18150,R&D,Europe,Operations,Furniture,Enterprise,Cash,4%
TXN1886,09-07-2022,12684,25839,-13155,Sales,Asia-Pacific,Finance,Healthcare,SMB,Cash,12%
TXN1887,28-12-2022,19759,11938,7821,R&D,Europe,IT,Software,B2B,Credit Card,15%
TXN1888,03-02-2022,9100,8879,221,Sales,North America,Finance,Electronics,SMB,Bank Transfer,0%
TXN1889,20-10-2022,25455,8724,16731,Operations,Asia-Pacific,IT,Software,B2B,Cash,21%
TXN1890,07-01-2022,21810,27931,-6121,Marketing,North America,Marketing,Software,SMB,Cash,19%
TXN1891,24-08-2023,22953,11986,10967,Marketing,Asia-Pacific,Sales,Clothing,B2C,PayPal,28%
TXN1892,23-01-2022,22761,7807,14954,R&D,Europe,IT,Healthcare,SMB,PayPal,1%
TXN1893,24-03-2023,34132,22098,12034,R&D,Africa,Sales,Healthcare,B2C,PayPal,14%
TXN1894,01-11-2023,40901,14616,26285,R&D,North America,Finance,Software,B2B,Credit Card,25%
TXN1895,06-01-2023,21015,24747,-3732,Sales,Africa,Marketing,Healthcare,B2B,PayPal,6%
TXN1896,20-01-2022,12665,13122,-457,HR,Europe,IT,Furniture,B2C,Bank Transfer,12%
TXN1897,15-04-2022,5126,10918,-5792,R&D,South America,IT,Electronics,SMB,Cash,2%
TXN1898,23-07-2022,10173,14725,-4552,R&D,Africa,Sales,Clothing,SMB,Credit Card,22%
TXN1899,02-12-2023,8689,10013,-1324,HR,Africa,IT,Healthcare,SMB,Cash,14%
TXN1900,27-11-2022,35938,19939,15999,Sales,Africa,IT,Electronics,B2B,PayPal,19%
TXN1901,10-07-2023,28847,23232,5615,Operations,Africa,IT,Software,SMB,Cash,7%
TXN1902,01-04-2023,16789,29539,-12750,R&D,North America,Marketing,Furniture,Enterprise,Bank Transfer,22%
TXN1903,02-02-2023,28030,5443,22587,HR,Europe,Sales,Software,SMB,Bank Transfer,8%
TXN1904,29-11-2022,13523,20917,-7394,HR,Africa,IT,Healthcare,SMB,PayPal,22%
TXN1905,26-11-2023,32999,17415,15584,Sales,Africa,IT,Electronics,B2B,Cash,27%
TXN1906,10-09-2023,14794,14263,531,R&D,Africa,Operations,Healthcare,SMB,Bank Transfer,28%
TXN1907,20-01-2023,20852,26622,-5770,R&D,Africa,HR,Healthcare,SMB,Bank Transfer,25%
TXN1908,21-07-2023,23730,4310,19420,Sales,Europe,Finance,Electronics,SMB,Cash,2%
TXN1909,12-09-2022,49669,12114,37555,R&D,Africa,Finance,Healthcare,SMB,Cash,2%
TXN1910,04-01-2023,11497,5231,6266,R&D,South America,IT,Clothing,B2B,Credit Card,14%
TXN1911,23-01-2022,45764,16243,29521,Marketing,North America,IT,Clothing,B2C,Cash,5%
TXN1912,28-10-2022,24061,5206,18855,R&D,Europe,Operations,Clothing,SMB,Cash,3%
TXN1913,30-10-2023,7426,25496,-18070,R&D,Asia-Pacific,IT,Clothing,SMB,Bank Transfer,14%
TXN1914,20-05-2023,30498,26956,3542,HR,South America,Finance,Clothing,SMB,PayPal,27%
TXN1915,09-04-2023,15308,8169,7139,R&D,Africa,IT,Healthcare,SMB,Credit Card,18%
TXN1916,25-06-2023,37460,24309,13151,Sales,Africa,Finance,Healthcare,SMB,PayPal,24%
TXN1917,25-03-2023,20965,14704,6261,Marketing,North America,Finance,Software,Enterprise,Credit Card,7%
TXN1918,24-02-2023,31286,25237,6049,Sales,Africa,Marketing,Healthcare,SMB,Bank Transfer,2%
TXN1919,01-02-2022,15784,3279,12505,R&D,North America,Sales,Software,SMB,Cash,0%
TXN1920,26-11-2022,11686,24333,-12647,R&D,Europe,Sales,Healthcare,Enterprise,Credit Card,27%
TXN1921,23-05-2022,29136,19527,9609,R&D,Asia-Pacific,Marketing,Electronics,SMB,PayPal,10%
TXN1922,22-06-2023,17527,20764,-3237,R&D,Africa,Operations,Healthcare,B2B,PayPal,29%
TXN1923,22-09-2023,11790,23474,-11684,HR,Europe,Operations,Healthcare,Enterprise,PayPal,26%
TXN1924,03-10-2022,16225,25344,-9119,R&D,Africa,HR,Electronics,B2C,Cash,2%
TXN1925,05-02-2022,25312,28447,-3135,Sales,Asia-Pacific,Operations,Electronics,SMB,Credit Card,19%
TXN1926,14-08-2023,47695,21292,26403,R&D,Africa,Marketing,Clothing,Enterprise,Cash,4%
TXN1927,16-02-2022,45689,12115,33574,HR,Europe,IT,Healthcare,Enterprise,Credit Card,25%
TXN1928,11-06-2022,14339,18964,-4625,Operations,Africa,IT,Clothing,B2C,Cash,24%
TXN1929,27-05-2022,8941,20944,-12003,Operations,Asia-Pacific,Finance,Clothing,B2C,Credit Card,16%
TXN1930,04-06-2023,34578,11783,22795,Marketing,Africa,IT,Electronics,Enterprise,Credit Card,6%
TXN1931,14-05-2022,23370,3076,20294,R&D,Africa,Marketing,Healthcare,SMB,Bank Transfer,22%
TXN1932,18-05-2022,17360,5813,11547,HR,Asia-Pacific,Sales,Healthcare,SMB,PayPal,3%
TXN1933,03-01-2022,20019,27672,-7653,Marketing,Africa,IT,Software,SMB,Credit Card,28%
TXN1934,15-11-2022,30724,20947,9777,Marketing,Europe,Sales,Healthcare,Enterprise,PayPal,25%
TXN1935,22-05-2022,21137,29487,-8350,Marketing,Asia-Pacific,IT,Electronics,B2C,Bank Transfer,5%
TXN1936,04-05-2022,45112,7776,37336,R&D,Africa,IT,Furniture,SMB,PayPal,29%
TXN1937,10-12-2023,26594,28413,-1819,HR,Africa,Operations,Healthcare,SMB,Cash,4%
TXN1938,05-05-2023,36581,5966,30615,R&D,Africa,IT,Electronics,SMB,Cash,10%
TXN1939,04-12-2023,24959,26593,-1634,R&D,North America,Sales,Software,SMB,Bank Transfer,10%
TXN1940,14-05-2022,10121,17802,-7681,HR,Africa,IT,Healthcare,Enterprise,Cash,23%
TXN1941,22-10-2022,20193,13176,7017,Sales,Africa,Operations,Healthcare,B2C,Cash,7%
TXN1942,04-05-2022,16369,25650,-9281,Marketing,Africa,Sales,Electronics,Enterprise,Cash,12%
TXN1943,16-04-2022,22513,23913,-1400,Marketing,Africa,Sales,Software,B2C,Bank Transfer,10%
TXN1944,04-01-2022,15397,17157,-1760,R&D,Africa,Sales,Clothing,SMB,Cash,5%
TXN1945,23-01-2022,5137,26525,-21388,R&D,Europe,IT,Electronics,B2B,Bank Transfer,27%
TXN1946,24-03-2023,48346,23850,24496,Operations,North America,Operations,Healthcare,B2B,PayPal,19%
TXN1947,30-09-2023,10202,15367,-5165,Operations,Africa,Marketing,Healthcare,B2C,Credit Card,9%
TXN1948,25-11-2022,19223,9227,9996,Operations,South America,IT,Clothing,SMB,Credit Card,13%
TXN1949,29-11-2022,10426,26489,-16063,Operations,South America,IT,Electronics,B2B,PayPal,0%
TXN1950,13-12-2023,26097,11673,14424,Marketing,Africa,Finance,Healthcare,SMB,Cash,6%
TXN1951,30-06-2023,43906,25279,18627,Sales,Asia-Pacific,Finance,Healthcare,Enterprise,Cash,11%
TXN1952,12-07-2023,16130,12967,3163,Sales,Asia-Pacific,Marketing,Furniture,B2B,Cash,20%
TXN1953,10-10-2023,20133,18511,1622,R&D,North America,HR,Healthcare,Enterprise,Cash,22%
TXN1954,28-08-2023,17459,17621,-162,Operations,Africa,Marketing,Clothing,SMB,Cash,28%
TXN1955,02-03-2023,28349,8242,20107,Sales,Africa,IT,Healthcare,SMB,PayPal,17%
TXN1956,06-03-2022,48232,23171,25061,R&D,Africa,Sales,Software,B2C,Credit Card,16%
TXN1957,04-01-2023,12924,5566,7358,R&D,South America,HR,Software,B2B,Credit Card,15%
TXN1958,22-10-2022,15774,10953,4821,R&D,North America,IT,Electronics,SMB,Cash,13%
TXN1959,18-04-2023,31551,15218,16333,R&D,Europe,HR,Healthcare,SMB,Credit Card,19%
TXN1960,29-10-2023,46957,23404,23553,Operations,Africa,IT,Healthcare,SMB,Cash,28%
TXN1961,25-10-2023,28852,6078,22774,HR,South America,IT,Healthcare,SMB,Cash,16%
TXN1962,03-01-2022,27486,17690,9796,Marketing,Africa,IT,Clothing,SMB,PayPal,13%
TXN1963,30-08-2022,27302,27794,-492,HR,South America,Sales,Healthcare,B2C,PayPal,18%
TXN1964,12-04-2023,35008,11118,23890,Marketing,Africa,Sales,Healthcare,SMB,Bank Transfer,26%
TXN1965,02-09-2022,17938,13263,4675,R&D,Asia-Pacific,Sales,Healthcare,SMB,PayPal,2%
TXN1966,01-10-2023,15421,29311,-13890,Operations,North America,Sales,Electronics,Enterprise,Cash,21%
TXN1967,26-08-2023,40764,12235,28529,Operations,South America,Sales,Healthcare,Enterprise,Cash,26%
TXN1968,11-12-2022,21817,4004,17813,Sales,Asia-Pacific,IT,Electronics,SMB,Cash,13%
TXN1969,14-01-2022,29963,10844,19119,HR,Europe,IT,Healthcare,SMB,Cash,4%
TXN1970,10-11-2023,20144,22526,-2382,Operations,Europe,IT,Electronics,B2B,Cash,5%
TXN1971,21-10-2022,38141,6702,31439,R&D,Asia-Pacific,Sales,Software,B2B,Bank Transfer,3%
TXN1972,01-10-2023,34676,23937,10739,R&D,Africa,HR,Clothing,B2B,Bank Transfer,12%
TXN1973,23-03-2022,11083,27482,-16399,R&D,North America,Operations,Healthcare,SMB,Cash,3%
TXN1974,30-04-2023,45636,5414,40222,Operations,Africa,IT,Healthcare,B2C,Cash,19%
TXN1975,14-05-2023,40731,16747,23984,Sales,Africa,HR,Healthcare,SMB,Credit Card,28%
TXN1976,05-06-2022,17126,26412,-9286,Marketing,Africa,Marketing,Healthcare,Enterprise,Cash,19%
TXN1977,14-05-2023,13869,4848,9021,Operations,Europe,IT,Furniture,B2B,Credit Card,13%
TXN1978,08-09-2023,32889,18268,14621,Operations,Africa,IT,Healthcare,B2B,Cash,0%
TXN1979,06-10-2023,30385,26630,3755,Operations,North America,HR,Healthcare,SMB,Bank Transfer,24%
TXN1980,26-11-2022,49067,7879,41188,Operations,North America,Marketing,Electronics,B2B,Credit Card,23%
TXN1981,19-08-2023,24793,23885,908,Operations,South America,IT,Furniture,B2B,Bank Transfer,11%
TXN1982,13-12-2023,25809,8835,16974,Marketing,Europe,Operations,Electronics,B2B,Cash,27%
TXN1983,17-06-2022,40215,16553,23662,HR,Africa,Sales,Electronics,B2B,Cash,22%
TXN1984,15-06-2022,17036,23613,-6577,Operations,Africa,IT,Healthcare,SMB,Credit Card,8%
TXN1985,17-12-2022,6461,26919,-20458,Marketing,South America,HR,Electronics,SMB,Cash,25%
TXN1986,13-05-2023,30122,11107,19015,HR,Asia-Pacific,IT,Software,Enterprise,PayPal,1%
TXN1987,09-04-2022,44838,29000,15838,R&D,Africa,Sales,Healthcare,B2C,Bank Transfer,12%
TXN1988,17-05-2022,38062,19830,18232,R&D,Europe,IT,Clothing,B2B,Cash,4%
TXN1989,29-06-2023,39397,16207,23190,Marketing,Africa,IT,Healthcare,SMB,Cash,4%
TXN1990,25-03-2022,24743,27010,-2267,Sales,North America,Operations,Healthcare,SMB,Cash,20%
TXN1991,06-08-2023,32943,22729,10214,R&D,Europe,Sales,Healthcare,Enterprise,PayPal,12%
TXN1992,05-07-2023,30632,11926,18706,HR,Africa,Marketing,Healthcare,Enterprise,Credit Card,12%
TXN1993,12-07-2022,43929,10814,33115,HR,Africa,Sales,Healthcare,SMB,Cash,11%
TXN1994,23-07-2023,36410,5608,30802,R&D,Asia-Pacific,HR,Healthcare,B2B,Cash,2%
TXN1995,06-06-2023,42597,10385,32212,R&D,Africa,IT,Software,Enterprise,Cash,17%
TXN1996,15-02-2023,16510,14630,1880,HR,Africa,Sales,Clothing,Enterprise,PayPal,17%
TXN1997,29-12-2023,9533,24753,-15220,R&D,Europe,IT,Healthcare,B2C,Credit Card,14%
TXN1998,28-06-2023,15284,9144,6140,Marketing,Africa,IT,Software,B2C,PayPal,17%
TXN1999,11-03-2023,19703,5735,13968,Operations,South America,Marketing,Healthcare,B2C,Credit Card,16%
TXN2000,10-08-2023,19451,6644,12807,R&D,Asia-Pacific,IT,Healthcare,B2B,Bank Transfer,3%
